PurchaseDate,CustomerID,Gender,MaritalStatus,Children,AnnualIncome,City,Country,ProductFamily,ProductDepartment,ProductCategory,UnitsSold,Revenue,,,
02/08/2009,1282,F,S,3,$30K - $50K,Bremerton,USA,Food,Produce,Vegetables,4,$32.82,,,
02/08/2009,2221,M,S,1,$30K - $50K,Hidalgo,Mexico,Food,Snack Foods,Snack Foods,3,$7.87,,,
03/08/2009,9610,M,S,2,$30K - $50K,Merida,Mexico,Food,Snack Foods,Snack Foods,4,$23.35,,,
03/08/2009,5452,F,S,2,$90K - $110K,Salem,USA,Drink,Dairy,Dairy,3,$6.38,,,
03/08/2009,878,F,S,0,$10K - $30K,Bremerton,USA,Food,Snack Foods,Snack Foods,3,$7.70,,,
03/08/2009,749,M,S,2,$30K - $50K,San Andres,Mexico,Food,Canned Foods,Canned Clams,3,$8.86,,,
03/08/2009,5541,F,M,1,$50K - $70K,Los Angeles,USA,Food,Baked Goods,Bread,2,$1.17,,,
03/08/2009,465,M,S,3,$30K - $50K,Salem,USA,Food,Snack Foods,Snack Foods,4,$5.90,,,
03/08/2009,2510,M,S,1,$10K - $30K,Hidalgo,Mexico,Food,Canned Foods,Vegetables,2,$16.98,,,
03/08/2009,4977,M,M,0,$130K - $150K,Vancouver,Canada,Food,Produce,Fruit,3,$8.60,,,
03/08/2009,8279,F,S,3,$70K - $90K,Hidalgo,Mexico,Food,Snack Foods,Snack Foods,6,$32.40,,,
03/08/2009,7535,F,S,2,$30K - $50K,Los Angeles,USA,Food,Baked Goods,Bread,5,$11.00,,,
03/08/2009,1614,F,S,3,$50K - $70K,Orizaba,Mexico,Food,Frozen Foods,Pizza,4,$16.63,,,
03/08/2009,4633,M,M,1,$50K - $70K,Beverly Hills,USA,Non-Consumable,Household,Paper Products,4,$2.91,,,
03/08/2009,5757,M,S,1,$30K - $50K,Hidalgo,Mexico,Food,Frozen Foods,Frozen Entrees,4,$18.77,,,
03/08/2009,10177,M,M,4,$30K - $50K,Vancouver,Canada,Food,Produce,Fruit,5,$5.04,,,
03/08/2009,2994,M,M,1,$30K - $50K,San Diego,USA,Food,Deli,Meat,3,$15.21,,,
03/08/2009,4419,M,S,1,$30K - $50K,Hidalgo,Mexico,Food,Baked Goods,Bread,3,$3.10,,,
03/08/2009,6464,M,S,3,$10K - $30K,Merida,Mexico,Non-Consumable,Periodicals,Magazines,5,$16.29,,,
03/08/2009,5222,M,M,2,$50K - $70K,Beverly Hills,USA,Food,Frozen Foods,Vegetables,5,$9.63,,,
03/08/2009,7934,M,S,3,$30K - $50K,Mexico City,Mexico,Food,Seafood,Seafood,3,$3.90,,,
03/08/2009,8176,M,S,1,$10K - $30K,Acapulco,Mexico,Food,Meat,Meat,3,$20.28,,,
03/08/2009,8992,F,S,3,$50K - $70K,Seattle,USA,Food,Frozen Foods,Vegetables,3,$12.28,,,
03/08/2009,7745,M,M,2,$30K - $50K,Acapulco,Mexico,Food,Deli,Side Dishes,6,$6.82,,,
03/08/2009,3810,M,M,0,$110K - $130K,Beverly Hills,USA,Food,Baked Goods,Bread,2,$1.76,,,
03/08/2009,7684,M,M,3,$30K - $50K,Beverly Hills,USA,Food,Dairy,Dairy,4,$8.48,,,
03/08/2009,8551,F,M,4,$10K - $30K,Tacoma,USA,Food,Canned Foods,Vegetables,4,$31.08,,,
03/08/2009,1432,M,S,4,$10K - $30K,Portland,USA,Food,Baking Goods,Baking Goods,5,$9.83,,,
03/08/2009,4620,F,M,1,$30K - $50K,Hidalgo,Mexico,Drink,Beverages,Carbonated Beverages,4,$5.10,,,
03/08/2009,2776,F,M,1,$90K - $110K,Walla Walla,USA,Food,Frozen Foods,Frozen Entrees,2,$1.72,,,
04/08/2009,5223,M,M,0,$30K - $50K,Orizaba,Mexico,Food,Produce,Vegetables,3,$4.65,,,
04/08/2009,2629,F,M,4,$70K - $90K,Seattle,USA,Food,Dairy,Dairy,5,$6.48,,,
04/08/2009,8670,M,M,1,$30K - $50K,Merida,Mexico,Food,Canned Foods,Canned Sardines,2,$6.72,,,
04/08/2009,6429,M,S,5,$30K - $50K,Los Angeles,USA,Food,Snack Foods,Snack Foods,2,$5.76,,,
04/08/2009,3234,F,M,2,$10K - $30K,Orizaba,Mexico,Food,Produce,Vegetables,5,$11.02,,,
04/08/2009,4953,M,S,5,$10K - $30K,Hidalgo,Mexico,Food,Baking Goods,Baking Goods,3,$13.92,,,
04/08/2009,5806,M,S,2,$70K - $90K,Vancouver,Canada,Non-Consumable,Household,Plastic Products,4,$2.24,,,
04/08/2009,10049,F,M,3,$90K - $110K,Los Angeles,USA,Food,Eggs,Eggs,4,$15.51,,,
04/08/2009,6970,M,M,2,$30K - $50K,Beverly Hills,USA,Non-Consumable,Household,Cleaning Supplies,5,$14.99,,,
04/08/2009,8486,M,S,2,$50K - $70K,San Andres,Mexico,Food,Snacks,Candy,4,$10.12,,,
04/08/2009,10071,M,S,2,$130K - $150K,Vancouver,Canada,Food,Frozen Foods,Breakfast Foods,3,$2.69,,,
04/08/2009,1421,F,S,4,$10K - $30K,San Diego,USA,Drink,Dairy,Dairy,5,$5.69,,,
04/08/2009,366,M,S,2,$130K - $150K,San Diego,USA,Food,Frozen Foods,Frozen Entrees,2,$10.17,,,
04/08/2009,10060,F,S,2,$130K - $150K,San Francisco,USA,Drink,Beverages,Drinks,3,$13.11,,,
04/08/2009,6081,M,M,4,$30K - $50K,Orizaba,Mexico,Food,Canned Foods,Canned Soup,3,$25.82,,,
04/08/2009,7139,M,M,5,$90K - $110K,Los Angeles,USA,Drink,Beverages,Drinks,6,$19.08,,,
04/08/2009,52,F,S,3,$70K - $90K,San Andres,Mexico,Food,Frozen Foods,Vegetables,5,$20.42,,,
04/08/2009,5642,M,S,4,$30K - $50K,Merida,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,5,$37.05,,,
04/08/2009,1432,M,S,4,$10K - $30K,Portland,USA,Food,Canned Foods,Vegetables,5,$11.52,,,
04/08/2009,9093,M,S,2,$30K - $50K,Vancouver,Canada,Non-Consumable,Periodicals,Magazines,4,$31.49,,,
04/08/2009,4507,F,M,4,$50K - $70K,Salem,USA,Non-Consumable,Health and Hygiene,Pain Relievers,5,$9.68,,,
04/08/2009,2310,F,M,4,$10K - $30K,Hidalgo,Mexico,Food,Deli,Meat,3,$18.56,,,
04/08/2009,8355,F,M,4,$70K - $90K,Hidalgo,Mexico,Drink,Alcoholic Beverages,Beer and Wine,3,$12.01,,,
04/08/2009,10002,M,M,3,$110K - $130K,Hidalgo,Mexico,Non-Consumable,Household,Paper Products,6,$30.06,,,
04/08/2009,5457,M,S,3,$30K - $50K,San Andres,Mexico,Food,Deli,Meat,3,$21.33,,,
05/08/2009,5376,M,S,1,$50K - $70K,Bremerton,USA,Food,Snacks,Candy,5,$30.96,,,
05/08/2009,7812,F,S,1,$50K - $70K,Merida,Mexico,Food,Baked Goods,Bread,6,$5.68,,,
05/08/2009,2618,F,M,5,$30K - $50K,Los Angeles,USA,Non-Consumable,Health and Hygiene,Bathroom Products,2,$6.91,,,
05/08/2009,8203,M,S,1,$30K - $50K,Orizaba,Mexico,Food,Canned Foods,Vegetables,4,$14.48,,,
05/08/2009,9867,F,S,5,$30K - $50K,Salem,USA,Non-Consumable,Health and Hygiene,Bathroom Products,5,$15.83,,,
05/08/2009,5804,M,S,2,$30K - $50K,Guadalajara,Mexico,Drink,Beverages,Carbonated Beverages,2,$3.87,,,
05/08/2009,3841,M,S,2,$30K - $50K,Vancouver,Canada,Food,Baking Goods,Jams and Jellies,5,$18.10,,,
05/08/2009,2677,F,S,1,$50K - $70K,Salem,USA,Food,Snack Foods,Snack Foods,3,$11.85,,,
05/08/2009,2441,M,M,5,$30K - $50K,Tacoma,USA,Non-Consumable,Household,Electrical,4,$12.96,,,
05/08/2009,7745,M,M,2,$30K - $50K,Acapulco,Mexico,Food,Breakfast Foods,Breakfast Foods,3,$20.01,,,
05/08/2009,4742,M,S,3,$10K - $30K,Camacho,Mexico,Food,Dairy,Dairy,4,$24.29,,,
05/08/2009,6464,M,S,3,$10K - $30K,Merida,Mexico,Food,Snack Foods,Snack Foods,4,$12.26,,,
05/08/2009,1946,M,S,4,$50K - $70K,San Andres,Mexico,Food,Deli,Side Dishes,3,$7.48,,,
05/08/2009,2300,F,S,5,$10K - $30K,Vancouver,Canada,Food,Starchy Foods,Starchy Foods,3,$22.24,,,
05/08/2009,4797,M,M,2,$30K - $50K,Vancouver,Canada,Food,Produce,Vegetables,5,$3.65,,,
05/08/2009,10033,F,S,2,$30K - $50K,Bremerton,USA,Food,Snack Foods,Snack Foods,2,$11.32,,,
05/08/2009,321,M,S,2,$90K - $110K,Merida,Mexico,Drink,Dairy,Dairy,4,$5.10,,,
05/08/2009,4455,F,S,4,$30K - $50K,San Andres,Mexico,Food,Frozen Foods,Pizza,3,$5.94,,,
05/08/2009,6009,M,S,2,$70K - $90K,Portland,USA,Food,Dairy,Dairy,4,$16.20,,,
05/08/2009,8405,F,S,3,$50K - $70K,Camacho,Mexico,Food,Starchy Foods,Starchy Foods,4,$8.01,,,
05/08/2009,341,M,M,1,$10K - $30K,Tacoma,USA,Food,Produce,Fruit,4,$6.56,,,
05/08/2009,5099,F,M,1,$50K - $70K,Camacho,Mexico,Food,Snack Foods,Snack Foods,3,$12.80,,,
06/08/2009,852,F,S,2,$30K - $50K,Seattle,USA,Drink,Beverages,Hot Beverages,6,$5.63,,,
06/08/2009,1281,F,M,4,$70K - $90K,Bremerton,USA,Non-Consumable,Health and Hygiene,Bathroom Products,5,$18.32,,,
06/08/2009,3226,M,S,3,$10K - $30K,Vancouver,Canada,Drink,Alcoholic Beverages,Beer and Wine,6,$19.97,,,
06/08/2009,8454,F,S,3,$70K - $90K,Tacoma,USA,Food,Snack Foods,Snack Foods,5,$10.92,,,
06/08/2009,2423,M,M,2,$10K - $30K,Vancouver,Canada,Drink,Alcoholic Beverages,Beer and Wine,4,$8.19,,,
06/08/2009,5714,M,M,2,$130K - $150K,Los Angeles,USA,Food,Deli,Meat,5,$14.20,,,
06/08/2009,3210,M,S,2,$30K - $50K,Hidalgo,Mexico,Food,Deli,Meat,4,$14.66,,,
06/08/2009,3656,M,S,3,$50K - $70K,Portland,USA,Food,Produce,Vegetables,4,$6.12,,,
06/08/2009,7110,M,S,3,$30K - $50K,Camacho,Mexico,Food,Baking Goods,Jams and Jellies,4,$3.48,,,
06/08/2009,1542,F,S,3,$50K - $70K,Mexico City,Mexico,Food,Frozen Foods,Breakfast Foods,2,$8.23,,,
06/08/2009,2998,M,M,4,$130K - $150K,Merida,Mexico,Food,Dairy,Dairy,5,$38.11,,,
06/08/2009,4875,M,M,4,$70K - $90K,Salem,USA,Food,Deli,Meat,4,$7.67,,,
06/08/2009,9578,M,M,2,$70K - $90K,Salem,USA,Food,Frozen Foods,Breakfast Foods,4,$2.22,,,
06/08/2009,1197,M,S,1,$50K - $70K,Yakima,USA,Food,Eggs,Eggs,5,$10.34,,,
06/08/2009,3470,M,M,2,$50K - $70K,Tacoma,USA,Food,Produce,Fruit,5,$16.01,,,
06/08/2009,8345,F,S,3,$30K - $50K,Merida,Mexico,Food,Eggs,Eggs,3,$4.50,,,
06/08/2009,518,F,M,3,$30K - $50K,Vancouver,Canada,Food,Produce,Specialty,3,$4.07,,,
06/08/2009,2551,F,M,4,$70K - $90K,Camacho,Mexico,Food,Canned Foods,Vegetables,2,$6.41,,,
06/08/2009,8364,F,M,4,$30K - $50K,Camacho,Mexico,Food,Snack Foods,Snack Foods,3,$20.05,,,
06/08/2009,8364,F,M,4,$30K - $50K,Camacho,Mexico,Drink,Beverages,Carbonated Beverages,5,$19.76,,,
06/08/2009,6019,F,S,1,$150K +,Beverly Hills,USA,Drink,Beverages,Drinks,4,$15.90,,,
06/08/2009,9788,F,M,0,$110K - $130K,Salem,USA,Food,Frozen Foods,Frozen Desserts,5,$7.39,,,
07/08/2009,59,M,M,5,$30K - $50K,Vancouver,Canada,Food,Produce,Vegetables,6,$16.42,,,
07/08/2009,370,M,M,2,$30K - $50K,Los Angeles,USA,Food,Produce,Vegetables,5,$30.43,,,
07/08/2009,8528,M,M,3,$130K - $150K,Portland,USA,Food,Produce,Vegetables,5,$10.69,,,
07/08/2009,10266,F,S,3,$130K - $150K,Seattle,USA,Food,Deli,Meat,5,$4.88,,,
07/08/2009,1882,M,S,5,$50K - $70K,Acapulco,Mexico,Food,Snack Foods,Snack Foods,4,$10.08,,,
07/08/2009,6205,M,M,4,$10K - $30K,Victoria,Canada,Food,Baking Goods,Jams and Jellies,5,$31.97,,,
07/08/2009,9831,F,M,3,$10K - $30K,Seattle,USA,Food,Produce,Vegetables,4,$20.45,,,
07/08/2009,4147,M,S,2,$30K - $50K,San Andres,Mexico,Food,Canned Products,Fruit,6,$16.80,,,
07/08/2009,8087,F,M,2,$10K - $30K,Merida,Mexico,Food,Baking Goods,Jams and Jellies,6,$37.44,,,
07/08/2009,3969,M,S,3,$10K - $30K,Beverly Hills,USA,Food,Frozen Foods,Frozen Desserts,5,$30.50,,,
07/08/2009,9844,F,M,4,$70K - $90K,Merida,Mexico,Food,Produce,Vegetables,4,$22.85,,,
07/08/2009,3753,F,M,4,$30K - $50K,Merida,Mexico,Food,Produce,Specialty,7,$23.76,,,
07/08/2009,2341,M,M,5,$30K - $50K,Acapulco,Mexico,Food,Produce,Vegetables,6,$29.12,,,
07/08/2009,5790,M,M,2,$70K - $90K,Tacoma,USA,Food,Produce,Vegetables,4,$18.94,,,
07/08/2009,5877,M,S,3,$10K - $30K,Tacoma,USA,Food,Deli,Meat,5,$4.59,,,
07/08/2009,4586,M,S,3,$10K - $30K,Vancouver,Canada,Food,Baking Goods,Jams and Jellies,4,$9.02,,,
07/08/2009,3068,F,M,4,$10K - $30K,Portland,USA,Food,Canned Foods,Canned Clams,4,$21.10,,,
07/08/2009,1424,M,M,3,$30K - $50K,San Andres,Mexico,Food,Frozen Foods,Vegetables,3,$28.44,,,
07/08/2009,2316,M,M,4,$10K - $30K,San Andres,Mexico,Food,Frozen Foods,Frozen Desserts,2,$5.79,,,
07/08/2009,3961,M,S,3,$30K - $50K,San Andres,Mexico,Food,Produce,Vegetables,6,$6.38,,,
07/08/2009,4072,F,S,2,$30K - $50K,San Andres,Mexico,Non-Consumable,Household,Kitchen Products,4,$5.61,,,
07/08/2009,617,F,S,3,$10K - $30K,Tacoma,USA,Non-Consumable,Periodicals,Magazines,3,$20.85,,,
07/08/2009,8890,M,S,0,$30K - $50K,San Andres,Mexico,Food,Baking Goods,Baking Goods,6,$20.75,,,
07/08/2009,767,F,S,2,$10K - $30K,Camacho,Mexico,Non-Consumable,Household,Paper Products,3,$12.87,,,
07/08/2009,838,F,S,4,$50K - $70K,Camacho,Mexico,Non-Consumable,Periodicals,Magazines,3,$9.69,,,
07/08/2009,8148,M,S,4,$90K - $110K,Beverly Hills,USA,Drink,Beverages,Hot Beverages,4,$5.60,,,
07/08/2009,7481,M,S,3,$130K - $150K,Beverly Hills,USA,Food,Frozen Foods,Breakfast Foods,4,$5.30,,,
08/08/2009,1389,M,M,1,$30K - $50K,Los Angeles,USA,Food,Canned Foods,Canned Soup,6,$12.82,,,
08/08/2009,8463,M,M,1,$30K - $50K,Yakima,USA,Non-Consumable,Household,Paper Products,5,$28.48,,,
08/08/2009,670,F,S,4,$30K - $50K,Orizaba,Mexico,Food,Seafood,Seafood,4,$3.56,,,
08/08/2009,1438,F,S,3,$10K - $30K,Portland,USA,Food,Canned Foods,Canned Shrimp,2,$9.72,,,
08/08/2009,3068,F,M,4,$10K - $30K,Portland,USA,Food,Breakfast Foods,Breakfast Foods,3,$4.33,,,
08/08/2009,8,M,M,2,$50K - $70K,San Andres,Mexico,Food,Baking Goods,Baking Goods,3,$9.23,,,
08/08/2009,8839,F,M,3,$30K - $50K,San Diego,USA,Food,Produce,Vegetables,4,$21.62,,,
08/08/2009,838,F,S,4,$50K - $70K,Camacho,Mexico,Non-Consumable,Household,Electrical,5,$14.39,,,
08/08/2009,2619,F,S,2,$10K - $30K,Beverly Hills,USA,Food,Baked Goods,Bread,4,$18.00,,,
08/08/2009,3859,M,S,4,$10K - $30K,San Diego,USA,Food,Baking Goods,Jams and Jellies,6,$5.76,,,
08/08/2009,6571,F,S,1,$30K - $50K,San Diego,USA,Food,Snack Foods,Snack Foods,5,$4.59,,,
08/08/2009,8336,M,M,4,$10K - $30K,Tacoma,USA,Food,Dairy,Dairy,4,$5.76,,,
08/08/2009,4785,F,S,3,$50K - $70K,Vancouver,Canada,Food,Frozen Foods,Pizza,4,$16.95,,,
08/08/2009,9249,F,M,2,$30K - $50K,Merida,Mexico,Non-Consumable,Periodicals,Magazines,3,$17.25,,,
08/08/2009,9674,F,S,1,$70K - $90K,Seattle,USA,Drink,Dairy,Dairy,3,$21.99,,,
08/08/2009,1424,M,M,3,$30K - $50K,San Andres,Mexico,Food,Frozen Foods,Vegetables,4,$6.04,,,
08/08/2009,1862,F,S,3,$30K - $50K,Tacoma,USA,Drink,Beverages,Hot Beverages,4,$7.81,,,
08/08/2009,1174,M,S,5,$110K - $130K,Acapulco,Mexico,Non-Consumable,Household,Hardware,6,$11.55,,,
08/08/2009,2883,F,M,0,$30K - $50K,Victoria,Canada,Food,Dairy,Dairy,5,$17.50,,,
08/08/2009,8235,F,S,1,$30K - $50K,Walla Walla,USA,Non-Consumable,Health and Hygiene,Pain Relievers,3,$17.66,,,
08/08/2009,8578,F,M,3,$130K - $150K,Yakima,USA,Food,Snack Foods,Snack Foods,6,$12.67,,,
08/08/2009,5935,M,M,1,$130K - $150K,Los Angeles,USA,Non-Consumable,Periodicals,Magazines,4,$13.61,,,
08/08/2009,5957,F,S,4,$10K - $30K,Portland,USA,Drink,Beverages,Pure Juice Beverages,2,$15.96,,,
08/08/2009,7560,M,S,4,$50K - $70K,Beverly Hills,USA,Food,Seafood,Seafood,6,$6.76,,,
08/08/2009,9644,F,M,2,$10K - $30K,Hidalgo,Mexico,Food,Frozen Foods,Vegetables,2,$7.22,,,
08/08/2009,1844,M,M,1,$30K - $50K,Bremerton,USA,Food,Deli,Meat,3,$17.93,,,
08/08/2009,7917,F,S,4,$70K - $90K,Orizaba,Mexico,Food,Frozen Foods,Vegetables,6,$10.22,,,
08/08/2009,7683,F,M,0,$50K - $70K,Walla Walla,USA,Food,Produce,Vegetables,2,$15.29,,,
08/08/2009,1036,F,S,3,$70K - $90K,Salem,USA,Food,Snack Foods,Snack Foods,4,$8.31,,,
08/08/2009,5727,F,S,2,$10K - $30K,Mexico City,Mexico,Food,Seafood,Seafood,3,$9.23,,,
08/08/2009,3691,M,M,3,$130K - $150K,Tacoma,USA,Food,Frozen Foods,Pizza,6,$24.84,,,
08/08/2009,6444,M,S,5,$10K - $30K,Mexico City,Mexico,Food,Deli,Meat,5,$19.32,,,
08/08/2009,2201,F,M,2,$30K - $50K,Spokane,USA,Food,Canned Foods,Vegetables,3,$16.13,,,
09/08/2009,2500,F,M,0,$30K - $50K,Merida,Mexico,Food,Snack Foods,Snack Foods,3,$11.54,,,
09/08/2009,5433,M,M,2,$130K - $150K,Salem,USA,Non-Consumable,Household,Electrical,4,$3.30,,,
09/08/2009,9038,M,S,0,$50K - $70K,Vancouver,Canada,Food,Produce,Fruit,4,$38.74,,,
09/08/2009,2551,F,M,4,$70K - $90K,Camacho,Mexico,Non-Consumable,Household,Cleaning Supplies,2,$7.26,,,
09/08/2009,2646,F,M,2,$30K - $50K,Camacho,Mexico,Food,Deli,Meat,2,$10.00,,,
09/08/2009,4767,M,S,3,$130K - $150K,Spokane,USA,Food,Baked Goods,Bread,4,$11.48,,,
09/08/2009,2115,M,M,1,$50K - $70K,San Andres,Mexico,Food,Canned Foods,Canned Soup,3,$10.15,,,
09/08/2009,6027,M,M,1,$50K - $70K,Acapulco,Mexico,Food,Dairy,Dairy,4,$28.44,,,
09/08/2009,8497,F,M,2,$50K - $70K,Camacho,Mexico,Food,Canned Foods,Canned Tuna,3,$5.56,,,
09/08/2009,10210,M,S,3,$10K - $30K,Beverly Hills,USA,Non-Consumable,Health and Hygiene,Bathroom Products,5,$8.01,,,
09/08/2009,9134,M,M,5,$70K - $90K,Yakima,USA,Food,Frozen Foods,Vegetables,3,$10.51,,,
09/08/2009,6972,M,M,2,$10K - $30K,San Diego,USA,Non-Consumable,Health and Hygiene,Cold Remedies,5,$22.07,,,
09/08/2009,2394,F,S,2,$30K - $50K,Vancouver,Canada,Non-Consumable,Household,Paper Products,5,$5.38,,,
09/08/2009,2039,F,S,1,$30K - $50K,Portland,USA,Non-Consumable,Household,Bathroom Products,3,$8.34,,,
09/08/2009,4379,M,S,2,$50K - $70K,Vancouver,Canada,Non-Consumable,Household,Hardware,3,$10.22,,,
09/08/2009,6679,M,S,0,$150K +,Merida,Mexico,Food,Baked Goods,Bread,3,$16.70,,,
09/08/2009,6399,F,S,3,$30K - $50K,Seattle,USA,Food,Deli,Meat,4,$14.56,,,
09/08/2009,8596,F,S,1,$110K - $130K,Mexico City,Mexico,Non-Consumable,Household,Plastic Products,5,$15.60,,,
09/08/2009,2511,M,M,2,$30K - $50K,Tacoma,USA,Food,Baking Goods,Jams and Jellies,3,$23.06,,,
09/08/2009,8260,M,S,3,$30K - $50K,Los Angeles,USA,Food,Produce,Vegetables,5,$9.11,,,
09/08/2009,4048,M,S,4,$30K - $50K,Bellingham,USA,Non-Consumable,Household,Candles,4,$9.05,,,
09/08/2009,5568,M,M,2,$30K - $50K,Yakima,USA,Food,Snacks,Candy,6,$24.19,,,
09/08/2009,732,M,S,5,$30K - $50K,San Andres,Mexico,Non-Consumable,Household,Electrical,6,$33.50,,,
09/08/2009,518,F,M,3,$30K - $50K,Vancouver,Canada,Food,Snack Foods,Snack Foods,5,$21.38,,,
09/08/2009,3065,M,S,3,$50K - $70K,Bremerton,USA,Food,Produce,Specialty,5,$11.09,,,
09/08/2009,154,F,S,0,$50K - $70K,Salem,USA,Food,Baking Goods,Baking Goods,3,$16.04,,,
09/08/2009,1390,F,S,1,$130K - $150K,Orizaba,Mexico,Food,Snack Foods,Snack Foods,4,$6.92,,,
09/08/2009,1853,F,S,4,$10K - $30K,Hidalgo,Mexico,Food,Frozen Foods,Vegetables,3,$4.47,,,
09/08/2009,7193,M,S,1,$130K - $150K,Los Angeles,USA,Food,Canned Foods,Canned Oysters,3,$7.96,,,
09/08/2009,426,M,M,4,$70K - $90K,Seattle,USA,Food,Snacks,Candy,6,$8.21,,,
09/08/2009,5317,M,S,3,$30K - $50K,Seattle,USA,Non-Consumable,Household,Plastic Products,2,$10.89,,,
10/08/2009,2618,F,M,5,$30K - $50K,Los Angeles,USA,Food,Snacks,Candy,4,$2.50,,,
10/08/2009,9929,M,M,3,$50K - $70K,Salem,USA,Food,Frozen Foods,Frozen Desserts,4,$13.41,,,
10/08/2009,8289,M,S,4,$10K - $30K,Tacoma,USA,Food,Baked Goods,Bread,4,$11.07,,,
10/08/2009,5114,F,M,3,$30K - $50K,Hidalgo,Mexico,Food,Snack Foods,Snack Foods,5,$9.04,,,
10/08/2009,5844,M,S,4,$30K - $50K,Tacoma,USA,Food,Eggs,Eggs,5,$19.45,,,
10/08/2009,1050,F,S,1,$90K - $110K,Merida,Mexico,Food,Dairy,Dairy,3,$34.37,,,
10/08/2009,9610,M,S,2,$30K - $50K,Merida,Mexico,Food,Frozen Foods,Meat,5,$17.16,,,
10/08/2009,1972,F,S,2,$50K - $70K,Hidalgo,Mexico,Non-Consumable,Health and Hygiene,Cold Remedies,6,$6.43,,,
10/08/2009,3317,F,M,3,$50K - $70K,Hidalgo,Mexico,Food,Frozen Foods,Vegetables,3,$5.16,,,
10/08/2009,1295,M,M,3,$50K - $70K,Camacho,Mexico,Drink,Beverages,Pure Juice Beverages,5,$28.00,,,
10/08/2009,2443,F,S,4,$30K - $50K,Salem,USA,Food,Snack Foods,Snack Foods,4,$8.93,,,
10/08/2009,6033,M,S,3,$130K - $150K,Merida,Mexico,Food,Baking Goods,Jams and Jellies,5,$20.79,,,
10/08/2009,6099,M,S,3,$90K - $110K,Vancouver,Canada,Drink,Alcoholic Beverages,Beer and Wine,3,$11.52,,,
10/08/2009,6536,F,S,2,$30K - $50K,Victoria,Canada,Drink,Alcoholic Beverages,Beer and Wine,5,$8.24,,,
10/08/2009,1622,M,M,1,$70K - $90K,Bremerton,USA,Food,Snack Foods,Snack Foods,4,$14.78,,,
10/08/2009,8615,M,M,2,$90K - $110K,Merida,Mexico,Food,Snack Foods,Snack Foods,4,$27.72,,,
10/08/2009,7016,F,S,1,$30K - $50K,Hidalgo,Mexico,Food,Baking Goods,Baking Goods,3,$12.88,,,
10/08/2009,7793,M,M,4,$30K - $50K,Hidalgo,Mexico,Food,Baked Goods,Bread,2,$14.96,,,
10/08/2009,4419,M,S,1,$30K - $50K,Hidalgo,Mexico,Non-Consumable,Carousel,Specialty,4,$13.80,,,
10/08/2009,467,F,S,1,$10K - $30K,Salem,USA,Food,Canned Foods,Vegetables,3,$24.63,,,
10/08/2009,8658,F,S,1,$30K - $50K,Los Angeles,USA,Food,Deli,Side Dishes,3,$13.38,,,
11/08/2009,1850,M,S,1,$130K - $150K,Spokane,USA,Non-Consumable,Health and Hygiene,Bathroom Products,5,$7.30,,,
11/08/2009,62,M,M,1,$30K - $50K,Los Angeles,USA,Non-Consumable,Household,Paper Products,5,$9.46,,,
11/08/2009,1823,M,S,2,$10K - $30K,Acapulco,Mexico,Non-Consumable,Household,Kitchen Products,3,$7.48,,,
11/08/2009,8077,F,S,4,$30K - $50K,Orizaba,Mexico,Food,Dairy,Dairy,4,$22.76,,,
11/08/2009,8287,M,M,5,$30K - $50K,Orizaba,Mexico,Food,Snack Foods,Snack Foods,6,$14.41,,,
11/08/2009,6030,F,S,2,$30K - $50K,Vancouver,Canada,Non-Consumable,Carousel,Specialty,4,$3.56,,,
11/08/2009,1744,M,M,3,$30K - $50K,Tacoma,USA,Food,Baking Goods,Jams and Jellies,6,$26.50,,,
11/08/2009,8557,M,S,1,$10K - $30K,Beverly Hills,USA,Non-Consumable,Health and Hygiene,Pain Relievers,4,$46.08,,,
11/08/2009,7387,F,M,5,$30K - $50K,San Diego,USA,Food,Canned Products,Fruit,3,$14.74,,,
11/08/2009,2398,F,S,4,$50K - $70K,Salem,USA,Non-Consumable,Household,Electrical,3,$2.60,,,
11/08/2009,4120,M,S,3,$50K - $70K,Seattle,USA,Food,Eggs,Eggs,5,$15.36,,,
11/08/2009,1003,M,M,3,$30K - $50K,Tacoma,USA,Food,Produce,Vegetables,5,$12.64,,,
11/08/2009,7734,F,S,1,$30K - $50K,Acapulco,Mexico,Drink,Alcoholic Beverages,Beer and Wine,3,$21.84,,,
11/08/2009,6464,M,S,3,$10K - $30K,Merida,Mexico,Non-Consumable,Household,Paper Products,3,$10.88,,,
11/08/2009,7014,M,M,2,$30K - $50K,San Diego,USA,Food,Snacks,Candy,3,$4.70,,,
11/08/2009,2918,F,S,3,$10K - $30K,Tacoma,USA,Food,Produce,Fruit,4,$18.94,,,
11/08/2009,4340,F,S,2,$30K - $50K,Tacoma,USA,Drink,Beverages,Carbonated Beverages,3,$5.46,,,
11/08/2009,2651,F,M,5,$130K - $150K,Vancouver,Canada,Non-Consumable,Household,Hardware,4,$17.57,,,
11/08/2009,1643,F,M,1,$70K - $90K,San Diego,USA,Food,Baking Goods,Jams and Jellies,2,$4.16,,,
11/08/2009,3410,F,S,0,$130K - $150K,San Diego,USA,Food,Dairy,Dairy,2,$10.80,,,
11/08/2009,8870,M,S,1,$70K - $90K,Merida,Mexico,Food,Baked Goods,Bread,4,$7.38,,,
11/08/2009,8522,F,M,5,$130K - $150K,Hidalgo,Mexico,Food,Produce,Vegetables,3,$6.37,,,
